date component trends level seasonal
2011-10-29 3.92 -5.24 9.80 -0.28
2011-10-30 2.86 -5.25 9.80 -0.27
2011-10-31 3.72 -5.26 9.80 -0.27
2011-11-01 3.12 -5.27 9.80 -0.26
2011-11-02 3.32 -5.28 9.80 -0.26
2011-11-03 3.06 -5.29 9.80 -0.26
2011-11-04 2.15 -5.29 9.80 -0.25
2011-11-05 3.02 -5.30 9.80 -0.25
2011-11-06 4.40 -5.31 9.80 -0.25
2011-11-07 3.03 -5.32 9.80 -0.24
2011-11-08 2.88 -5.33 9.80 -0.24
2011-11-09 2.42 -5.34 9.80 -0.24
2011-11-10 4.05 -5.35 9.80 -0.23
2011-11-11 2.70 -5.36 9.80 -0.23
2011-11-12 3.73 -5.37 9.80 -0.23
2011-11-13 1.97 -5.38 9.80 -0.22
2011-11-14 4.17 -5.39 9.80 -0.22
2011-11-15 2.91 -5.40 9.80 -0.22
2011-11-16 4.59 -5.41 9.80 -0.22
2011-11-17 4.40 -5.42 9.80 -0.22
2011-11-18 4.62 -5.43 9.80 -0.21
2011-11-19 5.33 -5.44 9.80 -0.21
2011-11-20 4.74 -5.45 9.80 -0.21
2011-11-21 3.27 -5.46 9.80 -0.21
2011-11-22 1.53 -5.47 9.80 -0.21
2011-11-23 2.51 -5.47 9.80 -0.21
2011-11-24 2.07 -5.48 9.80 -0.20
2011-11-25 3.20 -5.49 9.80 -0.20
2011-11-26 5.57 -5.50 9.80 -0.20
2011-11-27 3.27 -5.51 9.80 -0.20
2011-11-28 3.11 -5.52 9.80 -0.20
2011-11-29 1.86 -5.53 9.80 -0.20
2011-11-30 2.65 -5.54 9.80 -0.20
2011-12-01 2.70 -5.55 9.80 -0.20
2011-12-02 4.29 -5.56 9.80 -0.20
2011-12-03 4.49 -5.57 9.80 -0.20
2011-12-04 4.93 -5.58 9.80 -0.19
2011-12-05 4.04 -5.59 9.80 -0.19
2011-12-06 2.75 -5.60 9.80 -0.19
2011-12-07 2.37 -5.59 9.80 -0.19
2011-12-08 3.32 -5.58 9.80 -0.19
2011-12-09 2.33 -5.56 9.80 -0.19
2011-12-10 5.12 -5.55 9.80 -0.19
2011-12-11 4.09 -5.54 9.80 -0.19
2011-12-12 2.72 -5.53 9.80 -0.19
2011-12-13 2.30 -5.51 9.80 -0.19
2011-12-14 2.00 -5.50 9.80 -0.19
2011-12-15 2.76 -5.49 9.80 -0.19
2011-12-16 1.73 -5.47 9.80 -0.18
2011-12-17 2.61 -5.46 9.80 -0.18
2011-12-18 2.72 -5.45 9.80 -0.18
2011-12-19 3.47 -5.44 9.80 -0.18
2011-12-20 2.41 -5.42 9.80 -0.18
2011-12-21 3.55 -5.41 9.80 -0.18
2011-12-22 3.59 -5.40 9.80 -0.18
2011-12-23 4.25 -5.38 9.80 -0.17
2011-12-24 3.38 -5.37 9.80 -0.17
2011-12-25 4.89 -5.36 9.80 -0.17
2011-12-26 5.09 -5.35 9.80 -0.17
2011-12-27 5.24 -5.33 9.80 -0.17
2011-12-28 3.27 -5.32 9.80 -0.16
2011-12-29 4.24 -5.31 9.80 -0.16
2011-12-30 3.55 -5.29 9.80 -0.16
2011-12-31 4.74 -5.28 9.80 -0.16
2012-01-01 3.06 -5.27 9.80 -0.15
2012-01-02 3.92 -5.26 9.80 -0.15
2012-01-03 2.45 -5.24 9.80 -0.15
2012-01-04 3.52 -5.23 9.80 -0.14
2012-01-05 4.09 -5.22 9.80 -0.14
2012-01-06 3.70 -5.20 9.80 -0.13
2012-01-07 4.50 -5.19 9.80 -0.13
2012-01-08 3.90 -5.18 9.80 -0.13
2012-01-09 3.97 -5.17 9.80 -0.12
2012-01-10 5.11 -5.15 9.80 -0.12
2012-01-11 6.18 -5.14 9.80 -0.11
2012-01-12 5.68 -5.13 9.80 -0.11
2012-01-13 4.39 -5.11 9.80 -0.10
2012-01-14 3.07 -5.10 9.80 -0.10
2012-01-15 4.77 -5.09 9.80 -0.09
2012-01-16 3.75 -5.07 9.80 -0.08
2012-01-17 3.30 -5.06 9.80 -0.08
2012-01-18 3.98 -5.05 9.80 -0.07
2012-01-19 2.88 -5.04 9.80 -0.06
2012-01-20 1.72 -5.02 9.80 -0.06
2012-01-21 3.63 -5.01 9.80 -0.05
2012-01-22 3.34 -5.00 9.80 -0.04
2012-01-23 3.34 -4.98 9.80 -0.03
2012-01-24 3.61 -4.97 9.80 -0.03
2012-01-25 4.16 -4.96 9.80 -0.02
2012-01-26 4.98 -4.95 9.80 -0.01
2012-01-27 3.26 -4.93 9.80 0.00
2012-01-28 3.55 -4.92 9.80 0.01
2012-01-29 3.00 -4.91 9.80 0.02
2012-01-30 4.41 -4.89 9.80 0.03
2012-01-31 3.12 -4.88 9.80 0.04
2012-02-01 4.19 -4.87 9.80 0.05
2012-02-02 3.69 -4.86 9.80 0.06
2012-02-03 4.26 -4.84 9.80 0.07
2012-02-04 4.97 -4.83 9.80 0.08
2012-02-05 4.95 -4.82 9.80 0.09
2012-02-06 4.67 -4.80 9.80 0.10
2012-02-07 5.28 -4.79 9.80 0.11
2012-02-08 5.20 -4.78 9.80 0.12
2012-02-09 5.33 -4.77 9.80 0.13
2012-02-10 5.02 -4.75 9.80 0.14
2012-02-11 5.26 -4.74 9.80 0.16
2012-02-12 5.82 -4.73 9.80 0.17
2012-02-13 5.44 -4.71 9.80 0.18
2012-02-14 4.30 -4.70 9.80 0.19
2012-02-15 4.79 -4.69 9.80 0.21
2012-02-16 4.12 -4.68 9.80 0.22
2012-02-17 3.15 -4.66 9.80 0.23
2012-02-18 5.32 -4.65 9.80 0.24
2012-02-19 6.41 -4.64 9.80 0.26
2012-02-20 6.50 -4.62 9.80 0.27
2012-02-21 6.11 -4.61 9.80 0.28
2012-02-22 6.70 -4.60 9.80 0.30
2012-02-23 6.36 -4.59 9.80 0.31
2012-02-24 4.54 -4.57 9.80 0.32
2012-02-25 4.42 -4.56 9.80 0.33
2012-02-26 5.70 -4.55 9.80 0.35
2012-02-27 4.86 -4.53 9.80 0.36
2012-02-28 6.17 -4.52 9.80 0.38
2012-02-29 5.51 -4.51 9.80 0.39
2012-03-01 5.61 -4.50 9.80 0.40
2012-03-02 4.88 -4.48 9.80 0.42
2012-03-03 6.63 -4.47 9.80 0.43
2012-03-04 7.65 -4.46 9.80 0.44
2012-03-05 7.91 -4.44 9.80 0.46
2012-03-06 7.28 -4.43 9.80 0.47
2012-03-07 7.10 -4.42 9.80 0.48
2012-03-08 6.66 -4.41 9.80 0.50
2012-03-09 6.26 -4.39 9.80 0.51
2012-03-10 6.67 -4.38 9.80 0.52
2012-03-11 7.52 -4.37 9.80 0.53
2012-03-12 8.82 -4.35 9.80 0.55
2012-03-13 8.80 -4.34 9.80 0.56
2012-03-14 7.42 -4.33 9.80 0.57
2012-03-15 7.24 -4.31 9.80 0.58
2012-03-16 7.09 -4.30 9.80 0.60
2012-03-17 7.82 -4.29 9.80 0.61
2012-03-18 6.95 -4.28 9.80 0.62
2012-03-19 6.30 -4.26 9.80 0.63
2012-03-20 5.96 -4.25 9.80 0.64
2012-03-21 5.72 -4.24 9.80 0.65
2012-03-22 6.54 -4.22 9.80 0.67
2012-03-23 6.51 -4.21 9.80 0.68
2012-03-24 7.35 -4.20 9.80 0.69
2012-03-25 6.53 -4.19 9.80 0.70
2012-03-26 6.84 -4.17 9.80 0.71
2012-03-27 6.62 -4.16 9.80 0.72
2012-03-28 5.62 -4.15 9.80 0.73
2012-03-29 7.15 -4.13 9.80 0.74
2012-03-30 6.17 -4.12 9.80 0.74
2012-03-31 7.20 -4.11 9.80 0.75
2012-04-01 7.46 -4.10 9.80 0.76
2012-04-02 7.71 -4.08 9.80 0.77
2012-04-03 8.00 -4.07 9.80 0.78
2012-04-04 8.51 -4.06 9.80 0.78
2012-04-05 6.37 -4.04 9.80 0.79
2012-04-06 7.78 -4.03 9.80 0.80
2012-04-07 8.66 -4.02 9.80 0.80
2012-04-08 7.76 -4.01 9.80 0.81
2012-04-09 9.40 -3.99 9.80 0.81
2012-04-10 7.75 -3.98 9.80 0.82
2012-04-11 7.13 -3.97 9.80 0.82
2012-04-12 6.96 -3.95 9.80 0.82
2012-04-13 8.82 -3.94 9.80 0.83
2012-04-14 7.89 -3.93 9.80 0.83
2012-04-15 7.89 -3.92 9.80 0.83
2012-04-16 8.33 -3.90 9.80 0.84
2012-04-17 9.35 -3.89 9.80 0.84
2012-04-18 7.86 -3.88 9.80 0.84
2012-04-19 7.35 -3.86 9.80 0.84
2012-04-20 8.71 -3.85 9.80 0.84
2012-04-21 8.62 -3.85 9.80 0.84
2012-04-22 8.12 -3.84 9.80 0.84
2012-04-23 8.09 -3.84 9.80 0.84
2012-04-24 6.55 -3.84 9.80 0.84
2012-04-25 5.78 -3.83 9.80 0.84
2012-04-26 7.72 -3.83 9.80 0.83
2012-04-27 6.23 -3.83 9.80 0.83
2012-04-28 6.86 -3.82 9.80 0.83
2012-04-29 7.51 -3.82 9.80 0.82
2012-04-30 7.09 -3.81 9.80 0.82
2012-05-01 6.09 -3.81 9.80 0.81
2012-05-02 6.43 -3.81 9.80 0.81
2012-05-03 7.37 -3.80 9.80 0.80
2012-05-04 6.30 -3.80 9.80 0.80
2012-05-05 6.98 -3.80 9.80 0.79
2012-05-07 6.39 -3.79 9.80 0.77
2012-05-08 7.77 -3.79 9.80 0.77
2012-05-09 7.05 -3.78 9.80 0.76
2012-05-10 7.13 -3.78 9.80 0.75
2012-05-11 5.21 -3.78 9.80 0.74
2012-05-12 5.16 -3.77 9.80 0.73
2012-05-13 6.15 -3.77 9.80 0.72
2012-05-14 7.03 -3.77 9.80 0.71
2012-05-15 7.76 -3.76 9.80 0.70
2012-05-16 6.49 -3.76 9.80 0.69
2012-05-17 7.31 -3.75 9.80 0.67
2012-05-18 7.70 -3.75 9.80 0.66
2012-05-20 7.27 -3.75 9.80 0.64
2012-05-21 7.14 -3.74 9.80 0.62
2012-05-22 6.00 -3.74 9.80 0.61
2012-05-23 7.02 -3.74 9.80 0.59
2012-05-24 4.98 -3.73 9.80 0.58
2012-05-25 6.81 -3.73 9.80 0.57
2012-05-26 7.33 -3.73 9.80 0.55
2012-05-27 5.53 -3.72 9.80 0.53
2012-05-28 4.91 -3.72 9.80 0.52
2012-05-29 6.43 -3.71 9.80 0.50
2012-05-30 5.50 -3.71 9.80 0.49
2012-05-31 5.19 -3.71 9.80 0.47
2012-06-01 7.33 -3.70 9.80 0.45
2012-06-02 6.24 -3.70 9.80 0.44
2012-06-03 5.54 -3.70 9.80 0.42
2012-06-04 5.62 -3.69 9.80 0.40
2012-06-05 4.92 -3.69 9.80 0.38
2012-06-06 7.21 -3.68 9.80 0.36
2012-06-08 5.18 -3.68 9.80 0.33
2012-06-09 4.83 -3.68 9.80 0.31
2012-06-10 5.58 -3.67 9.80 0.29
2012-06-11 4.50 -3.67 9.80 0.27
2012-06-12 5.12 -3.67 9.80 0.25
2012-06-13 6.52 -3.66 9.80 0.23
2012-06-14 5.66 -3.66 9.80 0.21
2012-06-15 6.05 -3.65 9.80 0.19
2012-06-19 7.20 -3.65 9.80 0.12
2012-06-20 6.76 -3.65 9.80 0.10
2012-06-21 6.62 -3.64 9.80 0.08
2012-06-22 5.11 -3.64 9.80 0.06
2012-06-23 8.17 -3.64 9.80 0.04
2012-06-24 5.60 -3.63 9.80 0.02
2012-06-25 8.68 -3.63 9.80 -0.00
2012-06-26 9.03 -3.63 9.80 -0.02
2012-06-28 7.78 -3.62 9.80 -0.06
2012-06-29 5.07 -3.62 9.80 -0.08
2012-06-30 6.61 -3.61 9.80 -0.10
2012-07-01 6.92 -3.61 9.80 -0.12
2012-07-02 6.39 -3.61 9.80 -0.14
2012-07-03 6.62 -3.60 9.80 -0.16
2012-07-04 6.05 -3.60 9.80 -0.17
2012-07-05 8.34 -3.60 9.80 -0.19
2012-07-07 8.07 -3.60 9.80 -0.23
2012-07-08 5.46 -3.60 9.80 -0.25
2012-07-09 7.72 -3.60 9.80 -0.26
2012-07-11 6.69 -3.61 9.80 -0.30
2012-07-12 6.54 -3.61 9.80 -0.32
2012-07-13 6.40 -3.61 9.80 -0.33
2012-07-14 7.14 -3.61 9.80 -0.35
2012-07-15 7.38 -3.61 9.80 -0.36
2012-07-16 7.02 -3.62 9.80 -0.38
2012-07-17 6.60 -3.62 9.80 -0.40
2012-07-18 3.48 -3.62 9.80 -0.41
2012-07-19 5.22 -3.62 9.80 -0.43
2012-07-20 4.67 -3.63 9.80 -0.44
2012-07-21 5.48 -3.63 9.80 -0.46
2012-07-22 3.73 -3.63 9.80 -0.47
2012-07-23 5.17 -3.63 9.80 -0.48
2012-07-24 5.23 -3.64 9.80 -0.50
2012-07-25 5.41 -3.64 9.80 -0.51
2012-07-26 7.72 -3.64 9.80 -0.52
2012-07-27 6.20 -3.64 9.80 -0.53
2012-07-28 5.40 -3.64 9.80 -0.54
2012-07-30 6.62 -3.65 9.80 -0.57
2012-07-31 4.32 -3.65 9.80 -0.58
2012-08-01 6.29 -3.65 9.80 -0.59
2012-08-02 5.52 -3.65 9.80 -0.60
2012-08-03 6.30 -3.66 9.80 -0.61
2012-08-04 6.34 -3.66 9.80 -0.62
2012-08-05 4.53 -3.66 9.80 -0.62
2012-08-06 6.41 -3.66 9.80 -0.63
2012-08-07 5.25 -3.66 9.80 -0.64
2012-08-09 5.62 -3.67 9.80 -0.65
2012-08-10 5.25 -3.67 9.80 -0.66
2012-08-11 6.52 -3.67 9.80 -0.67
2012-08-12 5.29 -3.67 9.80 -0.67
2012-08-13 5.90 -3.68 9.80 -0.68
2012-08-15 6.28 -3.68 9.80 -0.69
2012-08-16 6.37 -3.68 9.80 -0.69
2012-08-17 5.88 -3.68 9.80 -0.69
2012-08-18 4.10 -3.69 9.80 -0.70
2012-08-19 6.89 -3.69 9.80 -0.70
2012-08-20 5.86 -3.69 9.80 -0.70
2012-08-21 5.84 -3.69 9.80 -0.70
2012-08-22 5.59 -3.69 9.80 -0.70
2012-08-23 5.52 -3.70 9.80 -0.71
2012-08-24 5.44 -3.70 9.80 -0.71
2012-08-25 5.31 -3.70 9.80 -0.71
2012-08-26 8.34 -3.70 9.80 -0.71
2012-08-27 8.15 -3.71 9.80 -0.71
2012-08-28 8.26 -3.71 9.80 -0.70
2012-08-29 6.33 -3.71 9.80 -0.70
2012-08-30 6.42 -3.71 9.80 -0.70
2012-08-31 7.50 -3.72 9.80 -0.70
2012-09-01 6.56 -3.72 9.80 -0.70
2012-09-02 7.24 -3.72 9.80 -0.70
2012-09-03 5.90 -3.72 9.80 -0.69
2012-09-04 4.58 -3.72 9.80 -0.69
2012-09-05 4.80 -3.73 9.80 -0.69
2012-09-06 6.74 -3.73 9.80 -0.68
2012-09-07 5.16 -3.73 9.80 -0.68
2012-09-08 6.41 -3.73 9.80 -0.67
2012-09-09 5.32 -3.74 9.80 -0.67
2012-09-11 7.59 -3.74 9.80 -0.66
2012-09-12 6.04 -3.74 9.80 -0.65
2012-09-13 6.30 -3.74 9.80 -0.65
2012-09-14 6.73 -3.75 9.80 -0.64
2012-09-16 5.05 -3.75 9.80 -0.63
2012-09-17 6.35 -3.75 9.80 -0.62
2012-09-18 5.16 -3.75 9.80 -0.61
2012-09-19 4.92 -3.75 9.80 -0.61
2012-09-20 4.70 -3.76 9.80 -0.60
2012-09-21 4.68 -3.76 9.80 -0.59
2012-09-22 4.03 -3.76 9.80 -0.59
2012-09-23 5.60 -3.76 9.80 -0.58
2012-09-24 8.39 -3.77 9.80 -0.57
2012-09-25 5.30 -3.77 9.80 -0.56
2012-09-26 4.48 -3.77 9.80 -0.55
2012-09-27 5.63 -3.77 9.80 -0.55
2012-09-28 5.71 -3.78 9.80 -0.54
2012-09-29 5.31 -3.78 9.80 -0.53
2012-09-30 5.91 -3.78 9.80 -0.52
2012-10-01 4.49 -3.78 9.80 -0.51
2012-10-02 6.28 -3.78 9.80 -0.50
2012-10-03 5.61 -3.79 9.80 -0.50
2012-10-04 4.91 -3.79 9.80 -0.49
2012-10-05 5.52 -3.79 9.80 -0.48
2012-10-06 4.69 -3.79 9.80 -0.47
2012-10-07 4.65 -3.80 9.80 -0.46
2012-10-08 4.44 -3.80 9.80 -0.45
2012-10-09 4.35 -3.80 9.80 -0.44
2012-10-10 5.68 -3.80 9.80 -0.43
2012-10-11 6.05 -3.80 9.80 -0.43
2012-10-12 4.98 -3.81 9.80 -0.42
2012-10-13 5.51 -3.81 9.80 -0.41
2012-10-14 5.56 -3.81 9.80 -0.40
2012-10-15 5.71 -3.81 9.80 -0.39
2012-10-16 5.01 -3.82 9.80 -0.38
2012-10-17 6.42 -3.82 9.80 -0.37
2012-10-19 4.82 -3.82 9.80 -0.36
2012-10-20 6.45 -3.82 9.80 -0.35
2012-10-21 6.67 -3.83 9.80 -0.34
2012-10-22 7.33 -3.83 9.80 -0.33
2012-10-23 7.89 -3.83 9.80 -0.33
2012-10-24 8.04 -3.83 9.80 -0.32
2012-10-25 8.66 -3.83 9.80 -0.31
2012-10-26 6.30 -3.84 9.80 -0.30
2012-10-27 5.62 -3.84 9.80 -0.30
2012-10-28 6.71 -3.84 9.80 -0.29
2012-10-29 5.90 -3.84 9.80 -0.28
2012-10-30 6.18 -3.85 9.80 -0.27
2012-10-31 7.25 -3.85 9.80 -0.27
2012-11-01 7.72 -3.85 9.80 -0.26
2012-11-02 7.98 -3.85 9.80 -0.25
2012-11-04 6.36 -3.86 9.80 -0.24
2012-11-05 7.26 -3.86 9.80 -0.24
2012-11-06 5.51 -3.86 9.80 -0.23
2012-11-24 7.07 -3.86 9.80 -0.15
2012-11-25 7.02 -3.86 9.80 -0.15
2012-11-26 5.63 -3.87 9.80 -0.14
2012-11-28 6.34 -3.87 9.80 -0.14
2012-11-29 3.41 -3.87 9.80 -0.14
2012-11-30 6.31 -3.87 9.80 -0.13
2012-12-01 5.37 -3.88 9.80 -0.13
2012-12-02 5.30 -3.88 9.80 -0.13
2012-12-03 4.69 -3.88 9.80 -0.13
2012-12-04 4.07 -3.88 9.80 -0.13
2012-12-05 2.92 -3.89 9.80 -0.12
2012-12-06 5.38 -3.89 9.80 -0.12
2012-12-07 3.77 -3.89 9.80 -0.12
2012-12-08 5.59 -3.89 9.80 -0.12
2012-12-09 5.35 -3.89 9.80 -0.12
2012-12-10 3.85 -3.90 9.80 -0.12
2012-12-11 4.28 -3.90 9.80 -0.12
2012-12-12 4.54 -3.90 9.80 -0.11
2012-12-13 4.87 -3.90 9.80 -0.11
2012-12-14 5.01 -3.91 9.80 -0.11
2012-12-15 4.19 -3.91 9.80 -0.11
2012-12-16 3.86 -3.91 9.80 -0.11
2012-12-17 3.40 -3.91 9.80 -0.11
2012-12-18 3.23 -3.92 9.80 -0.11
2012-12-19 3.84 -3.92 9.80 -0.10
2012-12-20 3.12 -3.92 9.80 -0.10
2012-12-21 4.70 -3.92 9.80 -0.10
2012-12-22 3.57 -3.92 9.80 -0.10
2012-12-23 4.57 -3.93 9.80 -0.10
2012-12-24 3.00 -3.93 9.80 -0.10
2012-12-25 3.02 -3.93 9.80 -0.10
2012-12-26 4.58 -3.93 9.80 -0.09
2012-12-27 4.38 -3.94 9.80 -0.09
2012-12-28 4.09 -3.94 9.80 -0.09
2012-12-29 4.81 -3.94 9.80 -0.09
2012-12-30 4.52 -3.94 9.80 -0.09
2013-01-01 3.10 -3.95 9.80 -0.08
2013-01-02 2.74 -3.95 9.80 -0.08
2013-01-03 3.16 -3.95 9.80 -0.08
2013-01-04 2.13 -3.94 9.80 -0.08
2013-01-05 1.54 -3.94 9.80 -0.07
2013-01-06 1.92 -3.93 9.80 -0.07
2013-01-07 1.62 -3.92 9.80 -0.07
2013-01-08 1.69 -3.91 9.80 -0.07
2013-01-09 2.43 -3.91 9.80 -0.06
2013-01-10 1.80 -3.90 9.80 -0.06
2013-01-11 5.19 -3.89 9.80 -0.06
2013-01-12 6.16 -3.89 9.80 -0.05
2013-01-13 7.26 -3.88 9.80 -0.05
2013-01-14 7.44 -3.87 9.80 -0.05
2013-01-15 8.06 -3.87 9.80 -0.04
2013-01-16 8.11 -3.86 9.80 -0.04
2013-01-17 8.04 -3.85 9.80 -0.03
2013-01-18 7.69 -3.85 9.80 -0.03
2013-01-19 6.34 -3.84 9.80 -0.02
2013-01-20 6.28 -3.83 9.80 -0.02
2013-01-21 6.49 -3.82 9.80 -0.01
2013-01-22 5.20 -3.82 9.80 -0.01
2013-01-23 5.13 -3.81 9.80 -0.00
2013-01-24 6.90 -3.80 9.80 0.00
2013-01-25 5.79 -3.80 9.80 0.01
2013-01-26 6.04 -3.79 9.80 0.02
2013-01-27 5.74 -3.78 9.80 0.02
2013-01-28 5.40 -3.78 9.80 0.03
2013-01-29 5.65 -3.77 9.80 0.03
2013-01-30 4.33 -3.76 9.80 0.04
2013-01-31 2.80 -3.76 9.80 0.05
2013-02-01 5.96 -3.75 9.80 0.06
2013-02-02 6.34 -3.74 9.80 0.06
2013-02-03 4.76 -3.73 9.80 0.07
2013-02-04 7.09 -3.73 9.80 0.08
2013-02-05 4.68 -3.72 9.80 0.09
2013-02-06 3.74 -3.71 9.80 0.10
2013-02-07 4.81 -3.71 9.80 0.11
2013-02-08 6.00 -3.70 9.80 0.11
2013-02-09 5.31 -3.69 9.80 0.12
2013-02-10 4.96 -3.69 9.80 0.13
2013-02-11 4.90 -3.68 9.80 0.14
2013-02-12 5.25 -3.67 9.80 0.15
2013-02-13 6.30 -3.66 9.80 0.16
2013-02-14 5.39 -3.66 9.80 0.17
2013-02-15 6.15 -3.65 9.80 0.18
2013-02-16 5.57 -3.64 9.80 0.19
2013-02-17 5.52 -3.64 9.80 0.20
2013-02-18 4.58 -3.63 9.80 0.21
2013-02-19 5.38 -3.62 9.80 0.22
2013-02-20 4.97 -3.62 9.80 0.24
2013-02-21 6.12 -3.61 9.80 0.25
2013-02-22 5.59 -3.60 9.80 0.26
2013-02-23 6.87 -3.60 9.80 0.27
2013-02-24 7.44 -3.59 9.80 0.28
2013-02-25 7.76 -3.58 9.80 0.29
2013-02-26 7.58 -3.57 9.80 0.30
2013-02-27 6.49 -3.57 9.80 0.32
2013-02-28 9.31 -3.56 9.80 0.33
2013-03-01 8.84 -3.55 9.80 0.34
2013-03-02 5.04 -3.55 9.80 0.35
2013-03-03 8.17 -3.54 9.80 0.36
2013-03-04 7.35 -3.53 9.80 0.37
2013-03-05 6.44 -3.53 9.80 0.39
2013-03-06 7.93 -3.52 9.80 0.40
2013-03-07 9.63 -3.51 9.80 0.41
2013-03-08 7.85 -3.51 9.80 0.42
2013-03-09 6.22 -3.50 9.80 0.44
2013-03-10 8.10 -3.49 9.80 0.45
2013-03-11 8.65 -3.48 9.80 0.46
2013-03-12 8.12 -3.48 9.80 0.47
2013-03-13 7.32 -3.47 9.80 0.48
2013-03-14 6.89 -3.46 9.80 0.50
2013-03-15 7.56 -3.46 9.80 0.51
2013-03-17 7.45 -3.45 9.80 0.53
2013-03-18 9.35 -3.44 9.80 0.54
2013-03-19 8.38 -3.44 9.80 0.55
2013-03-20 8.38 -3.43 9.80 0.57
2013-03-21 8.23 -3.42 9.80 0.58
2013-03-22 8.04 -3.41 9.80 0.59
2013-03-23 7.41 -3.41 9.80 0.60
2013-03-24 8.33 -3.40 9.80 0.61
2013-03-25 7.54 -3.39 9.80 0.62
2013-03-26 6.44 -3.39 9.80 0.63
2013-03-27 8.65 -3.38 9.80 0.64
2013-03-28 7.94 -3.37 9.80 0.65
2013-03-29 7.24 -3.37 9.80 0.66
2013-03-30 7.21 -3.36 9.80 0.67
2013-03-31 7.22 -3.35 9.80 0.68
2013-04-01 6.13 -3.35 9.80 0.69
2013-04-02 7.17 -3.34 9.80 0.70
2013-04-03 7.05 -3.33 9.80 0.71
2013-04-04 7.03 -3.32 9.80 0.71
2013-04-05 8.00 -3.32 9.80 0.72
2013-04-06 7.88 -3.31 9.80 0.73
2013-04-07 8.89 -3.30 9.80 0.74
2013-04-08 6.99 -3.30 9.80 0.74
2013-04-09 6.93 -3.29 9.80 0.75
2013-04-10 8.53 -3.28 9.80 0.76
2013-04-11 6.78 -3.28 9.80 0.76
2013-04-12 7.51 -3.27 9.80 0.77
2013-04-13 5.85 -3.26 9.80 0.77
2013-04-14 8.24 -3.26 9.80 0.78
2013-04-15 7.49 -3.25 9.80 0.78
2013-04-16 8.18 -3.24 9.80 0.79
2013-04-17 6.56 -3.23 9.80 0.79
2013-04-18 6.87 -3.23 9.80 0.80
2013-04-19 6.81 -3.22 9.80 0.80
2013-04-20 8.04 -3.21 9.80 0.80
2013-04-21 7.75 -3.21 9.80 0.80
2013-04-22 6.67 -3.20 9.80 0.81
2013-04-23 7.20 -3.19 9.80 0.81
2013-04-24 7.81 -3.19 9.80 0.81
2013-04-25 7.66 -3.18 9.80 0.81
2013-04-26 5.13 -3.17 9.80 0.81
2013-04-27 7.55 -3.16 9.80 0.81
2013-04-28 7.21 -3.16 9.80 0.81
2013-04-29 8.20 -3.15 9.80 0.81
2013-04-30 6.08 -3.14 9.80 0.80
2013-05-01 7.47 -3.14 9.80 0.80
2013-05-02 6.72 -3.13 9.80 0.80
2013-05-03 7.08 -3.12 9.80 0.80
2013-05-04 8.47 -3.12 9.80 0.79
2013-05-05 7.87 -3.11 9.80 0.79
2013-05-06 8.79 -3.10 9.80 0.78
2013-05-07 6.84 -3.10 9.80 0.78
2013-05-08 6.41 -3.09 9.80 0.77
2013-05-09 6.50 -3.08 9.80 0.77
2013-05-10 6.67 -3.07 9.80 0.76
2013-05-11 7.18 -3.07 9.80 0.75
2013-05-12 7.85 -3.06 9.80 0.75
2013-05-13 7.60 -3.05 9.80 0.74
2013-05-14 8.56 -3.05 9.80 0.73
2013-05-15 7.47 -3.04 9.80 0.72
2013-05-16 7.46 -3.03 9.80 0.71
2013-05-17 8.19 -3.03 9.80 0.70
2013-05-18 7.46 -3.02 9.80 0.69
2013-05-19 8.75 -3.01 9.80 0.68
2013-05-20 9.04 -3.01 9.80 0.67
2013-05-21 7.64 -3.00 9.80 0.66
2013-05-22 6.83 -2.99 9.80 0.65
2013-05-23 7.41 -2.98 9.80 0.64
2013-05-24 7.20 -2.98 9.80 0.63
2013-05-25 6.91 -2.97 9.80 0.61
2013-05-26 7.28 -2.96 9.80 0.60
2013-05-27 6.38 -2.96 9.80 0.59
2013-05-28 5.81 -2.95 9.80 0.57
2013-05-29 7.59 -2.94 9.80 0.56
2013-05-30 5.46 -2.94 9.80 0.54
2013-05-31 7.71 -2.93 9.80 0.53
2013-06-01 6.39 -2.92 9.80 0.51
2013-06-02 6.53 -2.91 9.80 0.50
2013-06-03 5.95 -2.91 9.80 0.48
2013-06-04 9.41 -2.90 9.80 0.47
2013-06-05 7.18 -2.89 9.80 0.45
2013-06-06 4.65 -2.89 9.80 0.43
2013-06-08 6.66 -2.88 9.80 0.40
2013-06-09 6.84 -2.87 9.80 0.38
2013-06-10 5.70 -2.87 9.80 0.36
2013-06-11 5.52 -2.86 9.80 0.35
2013-06-12 6.07 -2.85 9.80 0.33
2013-06-13 6.60 -2.85 9.80 0.31
2013-06-14 7.48 -2.84 9.80 0.29
2013-06-15 6.19 -2.83 9.80 0.27
2013-06-16 6.08 -2.82 9.80 0.25
2013-06-18 6.68 -2.82 9.80 0.21
2013-06-20 9.03 -2.81 9.80 0.18
2013-06-21 8.50 -2.80 9.80 0.16
2013-06-22 10.38 -2.80 9.80 0.14
2013-06-23 10.54 -2.79 9.80 0.12
2013-06-24 8.86 -2.78 9.80 0.10
2013-06-25 7.74 -2.78 9.80 0.08
2013-06-27 6.28 -2.77 9.80 0.04
2013-06-28 7.83 -2.76 9.80 0.02
2013-06-29 6.98 -2.76 9.80 -0.00
2013-06-30 8.19 -2.75 9.80 -0.02
